date,gold_price,dollar_index,gvz
2020-03-12,1576.0,97.445,30.18
2020-03-13,1529.708,98.4888,37.43
2020-03-16,1514.2,97.9874,41.43
2020-03-17,1528.2,99.5935,45.27
2020-03-18,1486.1,100.8817,48.98
2020-03-19,1470.9,102.6881,39.48
2020-03-20,1498.7,102.3871,36.81
2020-03-23,1552.5,102.4528,41.16
2020-03-24,1622.22,101.7874,40.41
2020-03-25,1616.9,100.9413,40.56
2020-03-26,1629.2,99.413,37.48
2020-03-27,1626.148,98.3187,34.89
2020-03-30,1622.5,99.0275,30.42
2020-03-31,1576.7,98.9636,29.19
2020-04-01,1592.5,98.9506,30.26
2020-04-02,1610.8,100.1006,31.91
2020-04-03,1616.4,100.6305,31.85
2020-04-07,1647.1,99.9657,34.27
2020-04-08,1644.8,99.9657,29.98
2020-04-09,1681.8,99.5416,27.59
2020-04-10,1681.8,99.5179,27.59
2020-04-13,1712.6,99.4842,28.41
2020-04-14,1728.4,98.8832,28.87
2020-04-15,1715.4,99.5956,27.39
2020-04-16,1717.0,100.072,27.74
2020-04-17,1681.631,99.7177,26.96
2020-04-20,1692.1,99.9676,28.01
2020-04-21,1685.3,100.2257,30.62
2020-04-22,1713.6,100.3417,30.44
2020-04-23,1730.5,100.5039,30.25
2020-04-24,1727.4,100.2433,29.22
2020-04-27,1713.18,100.0465,26.75
2020-04-28,1706.8,99.9769,24.43
2020-04-29,1710.2,99.5183,24.16
2020-04-30,1684.8,99.0167,24.24
2020-05-06,1685.5,100.1789,24.47
2020-05-07,1715.6,99.8327,26.15
2020-05-08,1700.6,99.7539,24.89
2020-05-11,1697.7,100.2242,23.55
2020-05-12,1702.4,100.0071,22.45
2020-05-13,1713.6,100.2228,22.71
2020-05-14,1730.0,100.2835,24.15
2020-05-15,1741.0,100.3774,23.63
2020-05-18,1732.1,99.6347,22.81
2020-05-19,1744.7,99.5668,21.33
2020-05-20,1747.8,99.1809,20.12
2020-05-21,1726.6,99.4148,19.74
2020-05-22,1734.3,99.7794,18.95
2020-05-25,1734.3,99.791,18.95
2020-05-26,1710.2,98.9978,18.57
2020-05-27,1709.0,98.959,18.51
2020-05-28,1717.9,98.4743,18.1
2020-05-29,1729.326,98.2628,18.15
2020-06-01,1739.2,97.8111,18.06
2020-06-02,1725.9,97.6722,18.1
2020-06-03,1696.1,97.3181,18.47
2020-06-04,1713.6,96.763,18.05
2020-06-05,1681.6,96.9357,18.17
2020-06-08,1696.5,96.6976,17.94
2020-06-09,1714.9,96.3851,19.0
2020-06-10,1735.0,96.0923,20.75
2020-06-11,1727.3,96.762,23.04
2020-06-12,1729.649,97.1012,20.39
2020-06-15,1724.8,96.662,20.11
2020-06-16,1726.1,97.003,19.29
2020-06-17,1726.5,97.0671,18.88
2020-06-18,1722.5,97.4554,18.31
2020-06-19,1743.126,97.6842,18.27
2020-06-22,1752.7,97.0517,19.55
2020-06-23,1768.0,96.6879,20.51
2020-06-24,1760.7,97.2286,20.01
2020-06-29,1772.4,97.4605,19.26
2020-06-30,1780.5,97.3841,19.65
2020-07-01,1769.7,97.162,18.85
2020-07-02,1775.0,97.2151,17.7
2020-07-03,1774.31,97.1846,17.7
2020-07-06,1784.2,96.7759,17.42
2020-07-07,1794.5,96.9713,17.37
2020-07-08,1808.5,96.4959,17.74
2020-07-09,1803.1,96.8028,17.39
2020-07-10,1798.3,96.6719,16.64
2020-07-13,1802.4,96.5586,16.53
2020-07-14,1808.9,96.2365,16.0
2020-07-15,1808.0,96.0418,15.36
2020-07-16,1796.7,96.3048,15.37
2020-07-17,1808.9,96.014,15.09
2020-07-20,1817.3,95.7972,15.3
2020-07-21,1840.9,95.182,16.67
2020-07-22,1871.0,94.9758,22.45
2020-07-23,1886.3,94.7841,21.99
2020-07-24,1900.6,94.347,21.61
2020-07-27,1941.8,93.6508,25.52
2020-07-28,1958.6,93.7655,28.96
2020-07-29,1970.4,93.2803,26.79
2020-07-30,1956.2,92.9366,24.13
2020-07-31,1974.9,93.4841,24.46
2020-08-03,1976.6,93.5238,23.56
2020-08-04,2017.5,93.2411,26.3
2020-08-05,2037.7,92.839,25.69
2020-08-06,2063.1,92.7899,27.36
2020-08-07,2034.9,93.4133,26.22
2020-08-10,2026.9,93.6157,23.89
2020-08-11,1911.4,93.6583,27.48
2020-08-12,1915.4,93.4328,25.85
2020-08-13,1953.3,93.247,25.82
2020-08-14,1943.61,93.0995,23.53
2020-08-17,1985.0,92.8361,26.35
2020-08-18,2001.7,92.3213,26.46
2020-08-19,1928.3,93.0313,28.15
2020-08-20,1946.8,92.7612,25.91
2020-08-21,1939.647,93.2062,25.96
2020-08-24,1928.4,93.3056,23.86
2020-08-25,1927.7,93.0093,22.76
2020-08-26,1952.3,92.8985,24.79
2020-08-27,1929.2,93.0114,23.08
2020-08-28,1964.5,92.2833,23.19
2020-08-31,1967.4,92.1711,24.32
2020-09-01,1969.6,92.3205,23.0
2020-09-02,1942.4,92.6407,23.57
2020-09-03,1930.3,92.7687,23.68
2020-09-04,1932.8,92.8208,21.98
2020-09-07,1927.94,93.0623,21.98
2020-09-08,1931.5,93.5006,22.49
2020-09-09,1946.3,93.2478,21.66
2020-09-10,1945.6,93.3956,21.26
2020-09-11,1939.4,93.2511,20.2
2020-09-14,1956.3,93.0748,20.91
2020-09-15,1953.8,93.0933,20.32
2020-09-16,1958.8,93.1108,20.08
2020-09-17,1943.9,92.9098,19.95
2020-09-18,1950.3,93.0081,20.22
2020-09-21,1912.1,93.5296,21.6
2020-09-22,1899.8,93.9739,21.63
2020-09-23,1862.4,94.3688,23.43
2020-09-24,1867.5,94.3552,23.41
2020-09-25,1860.0,94.5871,22.09
2020-09-28,1879.9,94.2656,22.01
2020-09-29,1897.7,93.8597,23.28
2020-09-30,1885.4,93.848,22.07
2020-10-09,1929.4,93.0109,22.44
2020-10-12,1921.9,93.0443,22.66
2020-10-13,1889.3,93.5336,23.17
2020-10-14,1901.3,93.42,21.88
2020-10-15,1908.4,93.7954,21.73
2020-10-16,1898.594,93.7064,20.29
2020-10-19,1903.8,93.4231,21.33
2020-10-20,1906.3,93.1005,21.54
2020-10-21,1924.0,92.6577,22.66
2020-10-22,1903.7,92.9446,21.38
2020-10-23,1901.174,92.7367,21.04
2020-10-26,1901.7,93.0667,20.93
2020-10-27,1907.8,93.0389,20.41
2020-10-28,1876.9,93.4498,21.93
2020-10-29,1867.3,93.9325,21.9
2020-10-30,1877.9,94.0175,23.26
2020-11-02,1895.58,94.0506,23.74
2020-11-03,1909.25,93.4093,23.32
2020-11-04,1903.065,93.442,20.49
2020-11-05,1949.01,92.5833,22.0
2020-11-06,1950.954,92.3246,21.1
2020-11-09,1862.628,92.8361,21.86
2020-11-10,1877.128,92.72,20.46
2020-11-11,1865.04,93.0081,19.14
2020-11-12,1876.16,92.9748,18.98
2020-11-13,1889.2,92.7279,17.74
2020-11-16,1888.41,92.5551,18.31
2020-11-17,1879.85,92.4564,17.54
2020-11-18,1872.12,92.4043,17.67
2020-11-19,1865.63,92.3035,17.96
2020-11-20,1870.598,92.3912,17.72
2020-11-23,1837.4,92.5197,18.98
2020-11-24,1807.29,92.1403,20.09
2020-11-25,1807.53,92.0138,19.75
2020-11-26,1808.12,92.0194,19.75
2020-11-27,1787.5,91.7845,19.09
2020-11-30,1777.04,92.033,19.69
2020-12-01,1814.8,91.1801,19.61
2020-12-02,1829.88,91.0183,19.42
2020-12-03,1840.12,90.6749,19.61
2020-12-04,1837.98,90.8034,18.95
2020-12-07,1862.374,90.865,19.79
2020-12-08,1870.1,90.9495,19.86
2020-12-09,1839.93,91.0342,20.26
2020-12-10,1836.3,90.7779,19.66
2020-12-11,1838.998,90.9743,19.24
2020-12-14,1826.7,90.7283,19.43
2020-12-15,1852.9,90.5843,19.75
2020-12-16,1864.73,90.22,19.39
2020-12-17,1884.98,89.77,20.1
2020-12-18,1880.895,89.92,19.58
2020-12-21,1875.7,90.0816,19.8
2020-12-22,1859.8,90.6334,19.5
2020-12-23,1872.9,90.3475,18.87
2020-12-24,1878.97,90.3026,18.99
2020-12-25,1878.97,90.3331,18.99
2020-12-28,1873.4,90.2841,20.2
2020-12-29,1878.19,90.004,19.53
2020-12-30,1894.1,89.6001,20.06
2020-12-31,1897.53,89.9583,20.79
2021-01-04,1942.79,89.8778,21.86
2021-01-05,1949.19,89.4754,22.14
2021-01-06,1917.98,89.4167,21.7
2021-01-07,1913.87,89.827,20.66
2021-01-08,1849.07,90.0651,22.16
2021-01-11,1842.68,90.55,20.65
2021-01-12,1854.19,90.04,20.01
2021-01-13,1844.99,90.32,18.8
2021-01-14,1846.0,90.25,19.21
2021-01-15,1827.785,90.79,19.04
2021-01-18,1836.99,90.7716,19.04
2021-01-19,1839.9,90.4882,18.87
2021-01-20,1871.584,90.4601,18.95
2021-01-21,1869.34,90.0839,18.85
2021-01-22,1855.218,90.2112,18.42
2021-01-25,1860.23,90.351,18.51
2021-01-26,1850.5,90.1869,17.88
2021-01-27,1843.7,90.5917,18.47
2021-01-28,1842.3,90.5405,19.38
2021-01-29,1847.2,90.5382,20.64
2021-02-01,1860.714,91.0272,21.81
2021-02-02,1837.6,91.0431,19.61
2021-02-03,1834.02,91.1129,18.45
2021-02-04,1793.604,91.5513,19.3
2021-02-05,1813.879,90.9921,18.7
2021-02-08,1830.478,90.9682,18.45
2021-02-09,1838.36,90.44,18.35
2021-02-10,1843.028,90.4287,18.57
2021-02-18,1775.77,90.5555,19.66
2021-02-19,1783.808,90.3398,19.26
2021-02-22,1809.3,90.0869,19.12
2021-02-23,1805.486,90.1173,18.3
2021-02-24,1804.924,90.0435,18.31
2021-02-25,1770.1,90.2149,21.26
2021-02-26,1734.47,90.9399,21.08
2021-03-01,1724.385,91.0173,21.33
2021-03-02,1737.8,90.7646,20.06
2021-03-03,1710.6,90.9909,20.93
2021-03-04,1697.1,91.6141,21.61
2021-03-05,1699.8,91.997,20.21
2021-03-08,1683.3,92.4074,20.64
2021-03-09,1715.898,91.9696,19.54
2021-03-10,1726.624,91.7818,18.55
2021-03-11,1722.2,91.4172,18.21
2021-03-12,1726.37,91.6676,18.36
2021-03-15,1731.5,91.8032,17.86
2021-03-16,1730.58,91.8752,17.93
2021-03-17,1745.08,91.9738,17.24
2021-03-18,1736.3,91.8283,17.79
2021-03-19,1744.858,91.9493,16.57
2021-03-22,1738.83,91.8031,16.47
2021-03-23,1727.78,92.3527,16.69
2021-03-24,1734.3,92.5886,15.7
2021-03-25,1726.93,92.8846,15.58
2021-03-26,1730.9,92.7252,15.48
2021-03-29,1712.0,92.9354,17.23
2021-03-30,1685.12,93.286,18.3
2021-03-31,1707.52,93.1839,17.07
2021-04-01,1728.33,92.8963,16.74
2021-04-02,1734.82,92.9977,16.74
2021-04-06,1743.1,92.2895,16.76
2021-04-07,1737.3,92.4201,16.11
2021-04-08,1755.25,92.0645,15.72
2021-04-09,1744.2,92.1766,15.3
2021-04-12,1732.4,92.1065,14.88
2021-04-13,1745.0,91.8444,14.26
2021-04-14,1736.1,91.6507,14.69
2021-04-15,1763.5,91.6795,15.36
2021-04-16,1775.85,91.5363,15.32
2021-04-19,1771.2,91.0992,16.01
2021-04-20,1778.5,91.1943,15.59
2021-04-21,1792.9,91.1151,16.41
2021-04-22,1783.4,91.2774,16.05
2021-04-23,1777.1,90.8295,15.74
2021-04-26,1781.0,90.8405,15.51
2021-04-27,1776.45,90.8749,14.77
2021-04-28,1780.8,90.6064,14.79
2021-04-29,1771.51,90.6555,14.54
2021-04-30,1768.76,91.2985,14.58
2021-05-06,1814.87,90.8715,16.57
2021-05-07,1831.12,90.2395,16.46
2021-05-10,1835.63,90.3102,17.19
2021-05-11,1837.28,90.1777,17.17
2021-05-12,1815.42,90.8033,17.56
2021-05-13,1826.35,90.737,17.1
2021-05-14,1843.1,90.3094,16.75
2021-05-17,1866.5,90.2163,17.62
2021-05-18,1869.4,89.795,17.0
2021-05-19,1869.35,90.1828,17.79
2021-05-20,1876.95,89.7602,17.29
2021-05-21,1880.2,90.0432,16.47
2021-05-24,1880.7,89.8363,16.91
2021-05-25,1899.04,89.6685,17.09
2021-05-26,1896.5,90.0576,16.81
2021-05-27,1896.3,90.0015,16.15
2021-05-28,1903.67,90.0547,16.08
2021-05-31,1904.84,89.8467,16.08
2021-06-01,1899.65,89.9314,16.09
2021-06-02,1908.19,89.8985,15.65
2021-06-03,1870.41,90.495,15.95
2021-06-04,1891.33,90.1393,15.83
2021-06-07,1898.9,89.9816,15.57
2021-06-08,1892.78,90.1144,15.59
2021-06-09,1888.52,90.1324,15.43
2021-06-10,1898.34,90.0465,15.5
2021-06-11,1877.21,90.5093,15.21
2021-06-15,1858.5,90.522,16.26
2021-06-16,1811.1,91.4019,16.3
2021-06-17,1773.1,91.9096,17.66
2021-06-18,1763.198,92.3217,17.9
2021-06-21,1782.85,91.8554,16.91
2021-06-22,1778.73,91.7193,16.66
2021-06-23,1778.81,91.8138,16.2
2021-06-24,1774.7,91.8153,15.7
2021-06-25,1780.546,91.8057,15.29
2021-06-28,1778.0,91.8795,15.36
2021-06-29,1760.7,92.0941,16.19
2021-06-30,1770.18,92.3671,15.97
2021-07-01,1776.4,92.5361,15.8
2021-07-02,1787.3,92.2452,15.28
2021-07-05,1791.66,92.2566,15.28
2021-07-06,1797.01,92.5395,15.45
2021-07-07,1803.54,92.7206,15.21
2021-07-08,1802.3,92.3757,15.82
2021-07-09,1808.19,92.1012,15.27
2021-07-12,1806.14,92.24,15.04
2021-07-13,1807.4,92.7873,14.84
2021-07-14,1827.26,92.3701,14.79
2021-07-15,1829.45,92.5861,15.01
2021-07-16,1811.614,92.7143,14.6
2021-07-19,1812.2,92.8327,15.96
2021-07-20,1809.7,92.9695,15.01
2021-07-21,1803.36,92.7903,15.01
2021-07-22,1806.52,92.8377,14.51
2021-07-23,1802.05,92.9084,14.53
2021-07-26,1797.43,92.6325,15.2
2021-07-27,1798.5,92.4901,15.51
2021-07-28,1806.87,92.2871,15.61
2021-07-29,1830.11,91.9077,15.21
2021-07-30,1814.15,92.1032,15.09
2021-08-02,1813.31,92.0886,15.23
2021-08-03,1810.0,92.0668,15.09
2021-08-04,1811.655,92.2753,14.88
2021-08-05,1803.64,92.2726,14.84
2021-08-06,1762.62,92.7824,15.9
2021-08-09,1729.2,92.9766,17.26
2021-08-10,1728.6,93.0629,16.93
2021-08-11,1750.6,92.9175,15.85
2021-08-12,1752.39,93.025,15.67
2021-08-13,1779.218,92.5226,15.15
2021-08-16,1787.2,92.6184,15.62
2021-08-17,1787.2,93.1443,16.1
2021-08-18,1787.208,93.157,15.8
2021-08-19,1779.15,93.5586,15.91
2021-08-20,1780.66,93.4571,15.34
2021-08-23,1805.0,92.9875,15.84
2021-08-24,1802.4,92.884,15.45
2021-08-25,1790.2,92.822,15.9
2021-08-26,1791.968,93.0585,16.44
2021-08-27,1816.52,92.7007,15.27
2021-08-30,1809.21,92.7007,15.52
2021-08-31,1814.6,92.654,15.47
2021-09-01,1813.63,92.5027,15.12
2021-09-02,1808.85,92.2167,14.76
2021-09-03,1827.288,92.1331,14.95
2021-09-06,1823.04,92.2235,14.95
2021-09-07,1794.1,92.5393,15.36
2021-09-08,1788.43,92.7157,15.14
2021-09-09,1794.0,92.5094,15.1
2021-09-10,1787.52,92.6398,15.15
2021-09-13,1793.33,92.6151,15.09
2021-09-14,1804.014,92.6639,15.02
2021-09-15,1793.56,92.4895,15.14
2021-09-16,1753.3,92.8677,15.92
2021-09-17,1754.3,93.2563,15.92
2021-09-22,1767.28,93.4763,16.41
2021-09-23,1742.21,93.0987,16.82
2021-09-24,1749.976,93.271,16.44
2021-09-27,1749.728,93.4227,16.2
2021-09-28,1733.588,93.7215,16.78
2021-09-29,1725.21,94.3703,17.39
2021-09-30,1756.466,94.2638,17.16
2021-10-08,1756.63,94.1027,15.67
2021-10-11,1753.6,94.3669,15.56
2021-10-12,1759.5,94.5196,15.1
2021-10-13,1792.438,94.0244,15.51
2021-10-14,1795.52,93.9823,15.34
2021-10-15,1766.453,93.9657,15.06
2021-10-18,1764.528,93.9591,15.53
2021-10-19,1768.926,93.7797,15.32
2021-10-20,1781.87,93.6112,15.27
2021-10-21,1782.294,93.7562,15.15
2021-10-22,1792.28,93.6116,15.74
2021-10-25,1807.4,93.8393,16.73
2021-10-26,1792.6,93.9591,15.96
2021-10-27,1796.3,93.8649,16.08
2021-10-28,1797.91,93.3606,15.8
2021-10-29,1782.763,94.1408,16.07
2021-11-01,1793.029,93.8717,16.31
2021-11-02,1787.53,94.107,16.47
2021-11-03,1771.31,93.8671,16.28
2021-11-04,1791.838,94.3281,15.87
2021-11-05,1817.423,94.2241,16.64
2021-11-08,1823.508,94.0493,16.66
2021-11-09,1831.7,93.972,16.76
2021-11-10,1849.27,94.8998,16.8
2021-11-11,1861.7,95.1507,16.95
2021-11-12,1864.74,95.1166,16.85
2021-11-15,1862.467,95.5242,17.0
2021-11-16,1850.43,95.9116,16.67
2021-11-17,1867.1,95.7991,16.69
2021-11-18,1858.86,95.5414,16.25
2021-11-19,1845.175,96.0672,15.99
2021-11-22,1804.282,96.5036,16.59
2021-11-23,1788.746,96.4934,16.81
2021-11-24,1788.208,96.843,16.75
2021-11-25,1788.5,96.786,16.75
2021-11-26,1791.6,96.064,17.99
2021-11-29,1784.146,96.172,17.55
2021-11-30,1774.218,95.897,17.99
2021-12-01,1781.57,96.0407,18.39
2021-12-02,1768.308,96.1246,18.45
2021-12-03,1782.83,96.1715,17.92
2021-12-06,1778.423,96.2777,17.44
2021-12-07,1783.528,96.3046,17.02
2021-12-08,1782.96,95.9604,16.48
2021-12-09,1775.033,96.2233,16.7
2021-12-10,1782.64,96.0496,15.35
2021-12-13,1786.466,96.3529,15.97
2021-12-14,1770.428,96.5608,16.41
2021-12-15,1776.636,96.3421,15.54
2021-12-16,1798.908,95.99,15.22
2021-12-17,1797.932,96.6756,15.07
2021-12-20,1790.6,96.516,15.77
2021-12-21,1788.818,96.4557,15.42
2021-12-22,1803.278,96.4557,14.94
2021-12-23,1808.5,96.0602,14.62
2021-12-24,1801.9,96.1327,14.62
2021-12-27,1811.2,96.0724,15.44
2021-12-28,1806.19,96.1703,15.06
2021-12-29,1804.298,95.9059,15.13
2021-12-30,1814.74,95.9701,14.77
2021-12-31,1829.24,95.9701,14.61
2022-01-04,1814.086,96.2685,15.33
2022-01-05,1810.03,96.1734,16.21
2022-01-06,1790.688,96.2316,15.87
2022-01-07,1795.92,95.7388,15.04
2022-01-10,1801.334,95.953,15.56
2022-01-11,1821.43,95.5957,15.21
2022-01-12,1825.97,94.9984,15.32
2022-01-13,1822.39,94.8822,15.17
2022-01-14,1817.91,95.1606,14.73
2022-01-17,1818.53,95.259,14.73
2022-01-18,1813.308,95.7298,15.09
2022-01-19,1840.215,95.6069,15.64
2022-01-20,1839.035,95.7948,15.09
2022-01-21,1834.42,95.6317,15.2
2022-01-24,1842.6,95.8958,16.3
2022-01-25,1848.02,95.9975,16.47
2022-01-26,1819.56,96.4886,16.42
2022-01-27,1797.058,97.2288,17.15
2022-01-28,1791.16,97.2135,17.12
2022-02-07,1820.36,95.412,16.15
2022-02-08,1825.6,95.6095,15.86
2022-02-09,1833.23,95.5588,15.63
2022-02-10,1826.73,95.6799,15.92
2022-02-11,1858.44,96.0309,17.81
2022-02-14,1871.04,96.2789,18.95
2022-02-15,1853.62,95.9863,17.7
2022-02-16,1869.64,95.8266,18.07
2022-02-17,1898.28,95.8216,19.79
2022-02-18,1897.768,96.1024,18.54
2022-02-21,1903.36,96.1321,18.54
2022-02-22,1898.39,96.0844,17.93
2022-02-23,1908.658,96.2042,17.69
2022-02-24,1903.8,97.0908,18.12
2022-02-25,1889.07,96.5433,18.4
2022-02-28,1908.67,96.7063,20.97
2022-03-01,1945.13,97.4044,22.7
2022-03-02,1928.71,97.3539,21.85
2022-03-03,1935.69,97.7267,22.94
2022-03-04,1970.95,98.5113,26.29
2022-03-07,1997.67,99.2599,29.67
2022-03-08,2050.168,99.1289,31.7
2022-03-09,1991.3,97.9601,28.01
2022-03-10,1996.68,98.516,26.08
2022-03-11,1988.23,99.1263,24.73
2022-03-14,1950.3,99.1193,24.08
2022-03-15,1917.8,98.9916,23.8
2022-03-16,1926.96,98.3755,22.51
2022-03-17,1942.6,98.0175,22.23
2022-03-18,1921.198,98.2282,22.0
2022-03-21,1935.5,98.4923,21.89
2022-03-22,1921.2,98.4386,20.58
2022-03-23,1943.3,98.647,23.41
2022-03-24,1957.3,98.7894,24.07
2022-03-25,1957.69,98.8103,24.68
2022-03-28,1922.49,99.152,23.2
2022-03-29,1919.1,98.4257,21.28
2022-03-30,1932.63,97.8297,21.08
2022-03-31,1936.9,98.3618,20.25
2022-04-01,1924.778,98.5709,19.08
2022-04-06,1924.89,99.6457,18.88
2022-04-07,1929.76,99.7712,18.43
2022-04-08,1946.932,99.843,18.37
2022-04-11,1953.54,99.9775,19.25
2022-04-12,1966.38,100.3367,19.37
2022-04-13,1977.4,99.8387,18.7
2022-04-14,1973.4,100.3048,17.71
2022-04-15,1974.4,100.5201,17.71
2022-04-18,1978.68,100.7877,19.07
2022-04-19,1949.828,100.9863,18.19
2022-04-20,1957.3,100.3037,18.15
2022-04-21,1950.17,100.6273,18.22
2022-04-22,1930.88,101.1233,18.97
2022-04-25,1897.4,101.7435,19.47
2022-04-26,1905.1,101.7393,19.23
2022-04-27,1885.748,102.9669,19.16
2022-04-28,1894.613,103.6704,19.0
2022-04-29,1895.638,103.2173,19.83
2022-05-05,1876.5,103.5715,19.36
2022-05-06,1882.99,103.6617,18.71
2022-05-09,1853.3,103.7264,20.49
2022-05-10,1837.992,103.9278,20.02
2022-05-11,1852.0,104.02,20.26
2022-05-12,1821.5,104.7536,21.51
2022-05-13,1810.678,104.4509,21.2
2022-05-16,1823.7,104.223,21.16
2022-05-17,1814.0,103.2971,20.05
2022-05-18,1816.352,103.9245,19.69
2022-05-19,1841.698,102.8934,20.25
2022-05-20,1845.738,103.0334,19.31
2022-05-23,1853.248,102.0767,19.63
2022-05-24,1866.8,101.7692,19.13
2022-05-25,1853.1,102.1262,18.27
2022-05-26,1850.0,101.7557,17.81
2022-05-27,1852.838,101.6429,17.5
2022-05-30,1855.5,101.6454,17.5
2022-05-31,1836.9,101.7679,17.19
2022-06-01,1845.9,102.5679,16.94
2022-06-02,1868.2,101.7797,17.13
2022-06-06,1842.13,102.3982,16.81
2022-06-07,1852.08,102.3352,16.64
2022-06-08,1853.19,102.5613,16.04
2022-06-09,1847.966,103.3279,16.29
2022-06-10,1871.51,104.1926,17.58
2022-06-13,1819.13,105.2277,20.84
2022-06-14,1807.8,105.4807,21.99
2022-06-15,1833.64,104.8694,19.4
2022-06-16,1856.9,103.8326,20.65
2022-06-17,1840.24,104.6682,20.28
2022-06-20,1838.27,104.5045,20.28
2022-06-21,1832.718,104.4244,18.24
2022-06-22,1837.588,104.2163,18.29
2022-06-23,1822.4,104.4105,18.65
2022-06-24,1825.898,104.1303,17.92
2022-06-27,1822.648,103.9569,17.88
2022-06-28,1819.5,104.5001,17.95
2022-06-29,1817.4,105.1129,18.08
2022-06-30,1806.9,104.7057,19.61
2022-07-01,1810.598,105.116,20.17
2022-07-04,1807.23,105.1764,20.17
2022-07-05,1764.2,106.521,21.33
2022-07-06,1738.3,107.0829,21.91
2022-07-07,1739.968,107.0716,20.5
2022-07-08,1742.09,106.8951,19.41
2022-07-11,1734.0,108.2193,19.72
2022-07-12,1725.29,108.1571,19.78
2022-07-13,1735.37,108.0452,18.36
2022-07-14,1709.638,108.6379,19.6
2022-07-15,1707.798,107.9817,19.27
2022-07-18,1708.9,107.46,19.42
2022-07-19,1711.2,106.7089,18.63
2022-07-20,1695.2,107.0345,19.26
2022-07-21,1718.3,106.5673,18.71
2022-07-22,1726.618,106.5518,18.3
2022-07-25,1719.51,106.5518,18.3
2022-07-26,1717.178,107.2352,18.06
2022-07-27,1733.6,106.4861,17.39
2022-07-28,1755.3,106.1656,16.84
2022-07-29,1765.337,105.8361,16.49
2022-08-01,1772.23,105.3887,17.52
2022-08-02,1760.0,106.3267,17.34
2022-08-03,1764.86,106.4004,16.76
2022-08-04,1790.9,105.7453,16.95
2022-08-05,1774.718,106.5714,16.37
2022-08-08,1788.65,106.3827,16.76
2022-08-09,1793.9,106.3112,16.69
2022-08-10,1791.8,105.223,16.27
2022-08-11,1789.62,105.1061,15.81
2022-08-12,1801.97,105.6788,15.22
2022-08-15,1779.488,106.5155,15.37
2022-08-16,1775.5,106.4602,15.27
2022-08-17,1761.57,106.6483,15.32
2022-08-18,1758.241,107.517,15.36
2022-08-19,1746.96,108.1102,15.91
2022-08-22,1735.9,108.9728,16.57
2022-08-23,1747.898,108.5394,15.8
2022-08-24,1750.7,108.6456,15.9
2022-08-25,1758.3,108.4253,15.57
2022-08-26,1737.338,108.8564,15.42
2022-08-29,1741.882,108.7816,16.02
2022-08-30,1723.6,108.8249,16.52
2022-08-31,1710.12,108.6796,17.02
2022-09-01,1697.46,109.6649,17.8
2022-09-02,1712.25,109.6121,16.88
2022-09-05,1709.78,109.819,16.88
2022-09-06,1702.05,110.2383,17.68
2022-09-07,1718.249,109.5831,16.77
2022-09-08,1708.42,109.6528,16.4
2022-09-09,1716.05,108.9655,15.91
2022-09-13,1702.019,109.9188,16.93
2022-09-14,1697.0,109.6461,17.17
2022-09-15,1664.98,109.6856,19.66
2022-09-16,1674.02,109.6597,18.31
2022-09-19,1675.4,109.5949,18.37
2022-09-20,1664.79,110.1986,18.59
2022-09-21,1673.72,111.3731,18.48
2022-09-22,1671.09,111.2889,17.93
2022-09-23,1643.598,113.0324,19.42
2022-09-26,1621.9,114.1146,20.26
2022-09-27,1628.7,114.1596,19.26
2022-09-28,1659.4,112.7177,19.27
2022-09-29,1660.37,111.9699,19.78
2022-09-30,1660.73,112.1511,19.52
2022-10-10,1668.44,113.1571,20.54
2022-10-11,1666.0,113.2941,20.59
2022-10-12,1673.07,113.2668,20.4
2022-10-13,1666.33,112.4601,20.07
2022-10-14,1643.618,113.3095,20.07
2022-10-17,1650.51,112.0931,19.96
2022-10-18,1652.01,112.0303,19.19
2022-10-19,1629.24,112.9089,19.41
2022-10-20,1627.89,112.8273,19.23
2022-10-21,1657.25,111.8505,19.05
2022-10-24,1649.57,112.0087,19.58
2022-10-25,1652.6,110.8775,19.33
2022-10-26,1664.53,109.6982,18.67
2022-10-27,1663.12,110.5894,18.51
2022-10-28,1644.3,110.6763,18.01
2022-10-31,1633.36,111.6036,18.27
2022-11-01,1647.4,111.5609,18.45
2022-11-02,1635.16,112.1193,17.84
2022-11-03,1629.4,112.9842,18.03
2022-11-04,1681.36,110.7839,18.03
2022-11-07,1675.48,110.1872,18.12
2022-11-08,1712.19,109.6342,18.91
2022-11-09,1706.3,110.4278,18.91
2022-11-10,1755.53,107.8847,17.69
2022-11-11,1771.198,106.4083,17.57
2022-11-14,1771.0,106.8986,17.41
2022-11-15,1778.89,106.5629,17.72
2022-11-16,1773.65,106.2934,17.23
2022-11-17,1759.9,106.6784,16.77
2022-11-18,1750.398,106.9678,16.51
2022-11-21,1737.548,107.8226,16.68
2022-11-22,1739.7,107.1687,16.07
2022-11-23,1749.225,106.1437,15.84
2022-11-24,1754.18,105.8617,15.84
2022-11-25,1754.26,106.0724,15.23
2022-11-28,1740.9,106.6752,15.77
2022-11-29,1749.68,106.8126,15.71
2022-11-30,1768.26,105.9765,15.45
2022-12-01,1802.5,104.7036,15.92
2022-12-02,1797.248,104.5098,15.42
2022-12-05,1768.4,105.272,15.81
2022-12-06,1770.6,105.5641,16.19
2022-12-07,1785.6,105.1983,16.55
2022-12-08,1788.6,104.8156,16.45
2022-12-09,1797.11,104.9257,16.26
